,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
40-41.sub-CC00181XX09.ses-60000.R69,165.0,83.0036,52.1146,1.59271,29.0628,2.85601,531.75,0.0,531.75,4152.5,17.9216,23.5,5.57574,2.75,7.86815,70.7233,20.75,10.0534,15.3025,0.115902,0.131039,0.81559,0.123311,1.30118,1.43418,1.23468,0.0522751,0.483746,0.240842,0.383555,0.191027,0.0698435,0,Left,11.0,5.5,205.636,171.818,95.3636,0.0120096,0.0135781,1.03262,0.0111525,1.27657,1.28877,1.27048,0.0333205,0.140851,0.0535908,0.114993,0.0682165,0.033068,0,83.0,41.5,198.892,79.2892,90.4217,0.0110152,0.0124539,0.819151,0.0085229,1.21855,1.22949,1.21309,0.0393019,0.154973,0.0596386,0.123773,0.0724065,0.0346324,0
40-41.sub-CC00198XX18.ses-66600.R72,15.0,102.466,34.0165,3.01225,67.1073,1.5269,187.625,63.0,124.625,2092.0,3.77286,3.25,4.25619,0.5,0.375,0.883573,2.75,3.39786,13.1895,0.100048,0.109791,0.794912,0.106279,1.17535,1.29137,1.11733,0.0554791,0.424007,0.211922,0.334095,0.16537,0.0599949,0,Left,2.0,1.0,215.0,131.5,93.0,0.00759189,0.00833125,0.446663,0.00637002,0.440724,0.445874,0.438148,0.0565007,0.0149134,0.00768271,0.0140382,0.00781115,0.00366978,0,11.0,5.5,198.636,74.3636,60.0909,0.00839783,0.00921568,0.420017,0.0133086,0.250875,0.257417,0.247604,0.0469894,0.0230232,0.0118327,0.019064,0.00972427,0.00390193,0
40-41.sub-CC00203XX05.ses-69500.R72,3.0,79.3911,38.4769,2.06335,93.5838,0.848343,44.875,23.375,21.5,755.0,3.14976,1.25,3.56824,0.5,0.375,0.883573,0.75,2.77476,32.2506,0.111492,0.129636,0.810296,0.116748,1.26855,1.39887,1.2034,0.0509092,0.522487,0.258769,0.407203,0.201218,0.0726741,0,Left,2.0,1.0,208.0,174.0,80.5,0.0141368,0.0164373,0.902594,0.0154394,1.18786,1.20334,1.18013,0.0652445,0.0544301,0.0252223,0.0461984,0.0249134,0.0101251,0,3.0,1.5,206.333,102.333,108.667,0.0101626,0.0118163,0.848408,0.0110935,0.680839,0.689372,0.676573,0.0624697,0.0648704,0.0300049,0.0507452,0.0265073,0.010761,0
40-41.sub-CC00250XX03.ses-83700.R70,7.0,82.4917,33.5511,2.45869,60.2382,1.36942,121.5,0.0,121.5,1738.5,13.958,2.75,4.89865,1.25,1.60129,6.4444,1.5,12.3568,319.792,0.0984431,0.113811,0.771129,0.0935681,1.2751,1.38078,1.22227,0.051031,0.471784,0.233106,0.369662,0.183706,0.0671007,0,Left,5.0,2.5,214.4,152.0,100.4,0.00854873,0.00988328,0.822242,0.00946097,0.805503,0.812262,0.802123,0.0680515,0.0304002,0.012182,0.0279517,0.0171755,0.00884301,0,6.0,3.0,202.0,87.8333,97.1667,0.00940298,0.0108709,0.734491,0.00757082,0.987845,0.996664,0.983435,0.0396646,0.0702656,0.0268815,0.0588905,0.0354109,0.017673,0
40-41.sub-CC00306XX09.ses-98700.R63,7.0,105.855,28.0637,3.77197,70.9144,1.49272,185.25,0.0,185.25,3143.0,20.5986,2.75,6.33146,1.25,12.8557,415.367,1.5,7.74287,125.563,0.110556,0.133831,0.882096,0.123273,1.26695,1.41397,1.19343,0.0499114,0.504715,0.251843,0.388967,0.190112,0.0679172,0,Left,5.0,2.5,207.6,141.4,56.6,0.0100815,0.0122038,0.984859,0.0148755,0.586173,0.594394,0.582062,0.103656,0.0392752,0.0198543,0.0308956,0.0153386,0.00584947,0,6.0,3.0,204.667,90.5,77.3333,0.0122091,0.0147793,0.837983,0.0104296,1.07548,1.08771,1.06937,0.0277251,0.097072,0.0399539,0.0784955,0.0448813,0.0211107,0
40-41.sub-CC00376XX14.ses-118400.R71,3.0,81.566,35.7039,2.28451,83.163,0.980796,61.625,26.125,35.5,1099.75,14.0124,1.25,4.37578,0.5,8.98436,507.171,0.75,5.02804,105.898,0.0995449,0.119879,0.850473,0.0959139,1.29867,1.4181,1.23895,0.0427252,0.533525,0.259695,0.411043,0.203995,0.0743227,0,Left,2.0,1.0,210.5,159.0,90.5,0.0122332,0.014732,0.965303,0.012615,1.05596,1.06623,1.05082,0.0332781,0.115933,0.0462912,0.094348,0.0544069,0.0251474,0,3.0,1.5,202.0,93.0,73.0,0.0122287,0.0147266,1.02629,0.00963359,1.47656,1.49067,1.46951,0.013669,0.212071,0.0794622,0.17012,0.100901,0.0490305,0
40-41.sub-CC00377XX15.ses-119800.R71,97.0,89.6044,30.7961,2.9096,25.9069,3.45871,841.875,196.0,645.875,9099.0,21.9661,32.0,9.34545,12.25,10.9319,30.6483,19.75,11.0342,19.3672,0.044361,0.124698,0.739197,0.114673,1.29302,1.4358,1.22163,0.0486395,0.213901,0.105433,0.164275,0.0807252,0.0290227,0,Left,49.0,24.5,209.531,147.367,80.2245,0.0103878,0.0292,0.873553,0.0284465,1.22142,1.25505,1.20461,0.029016,0.109615,0.0509184,0.0809719,0.0404725,0.015136,0,79.0,39.5,197.823,89.038,79.3924,0.0104302,0.0293192,0.884608,0.0251125,1.37129,1.40595,1.35395,0.0202648,0.119631,0.0527374,0.0899125,0.0471101,0.0191129,0
40-41.sub-CC00379XX17.ses-120400.R75,1.0,129.099,11.4641,11.2611,202.097,0.638797,41.375,41.375,0.0,848.0,0.0,0.5,3.27311,0.25,0.0,0.0,0.25,0.0,0.0,0.111834,0.173349,0.693142,0.165617,1.22902,1.4372,1.12493,0.0538269,0.470891,0.242546,0.356774,0.168563,0.0571163,0,Left,1.0,0.5,201.0,99.0,71.0,0.0145337,0.0225281,0.847611,0.0139913,1.51506,1.53615,1.50452,0.0140133,0.228258,0.0941111,0.174898,0.0963276,0.0419585,0,1.0,0.5,209.0,112.0,54.0,0.0164673,0.0255252,0.737441,0.0239489,1.07394,1.09558,1.06312,0.0258338,0.14456,0.0694166,0.108079,0.0531201,0.0191558,0
40-41.sub-CC00402XX06.ses-124300.R70,1.0,138.565,41.0631,3.37443,218.542,0.634041,43.75,43.75,0.0,884.25,0.0,0.5,3.20372,0.25,0.0,0.0,0.25,0.0,0.0,0.120476,0.154808,0.96024,0.151882,1.24171,1.42301,1.15106,0.0635074,0.468514,0.239431,0.359671,0.173255,0.061631,0,Left,1.0,0.5,199.0,78.0,95.0,0.0111905,0.0143795,1.2548,0.00648169,1.38641,1.39576,1.38174,0.0182159,0.145303,0.0557853,0.116149,0.0680786,0.0326681,0,1.0,0.5,193.0,97.0,16.0,0.0110966,0.0142588,0.592753,0.0141072,0.216764,0.229095,0.210598,0.074566,0.0163193,0.00915794,0.0148994,0.00762534,0.00304546,0
40-41.sub-CC00428XX16.ses-130400.R75,1.0,128.063,23.9003,5.35822,210.083,0.609584,37.375,37.375,0.0,791.25,0.0,0.5,3.22631,0.25,0.0,0.0,0.25,0.0,0.0,0.140026,0.174915,0.897233,0.186172,1.24437,1.46318,1.13496,0.0610219,0.515882,0.269051,0.40081,0.191088,0.0656856,0,Left,1.0,0.5,212.0,122.0,69.0,0.012353,0.0154309,1.002,0.0149822,1.26923,1.28457,1.26155,0.0189647,0.149314,0.0622976,0.1161,0.0635437,0.0267832,0,1.0,0.5,201.0,78.0,86.0,0.0181533,0.0226765,0.468587,0.0226667,0.579547,0.597553,0.570544,0.0161131,0.119264,0.0611828,0.086761,0.039819,0.0127589,0
40-41.sub-CC00443XX15.ses-133900.R69,7.0,119.787,23.4759,5.10255,83.2837,1.4383,194.625,61.5,133.125,3389.0,22.7493,2.5,6.26127,1.75,15.9859,458.758,0.75,6.76342,191.612,0.108457,0.132323,0.75217,0.120107,1.20574,1.34347,1.13688,0.04968,0.517384,0.261302,0.394698,0.190159,0.0666638,0,Left,7.0,3.5,211.714,133.286,74.7143,0.0109075,0.0133076,0.923515,0.0137846,0.616222,0.627179,0.610743,0.0691193,0.0756656,0.0337997,0.0597469,0.0318867,0.013158,0,3.0,1.5,204.0,88.0,82.6667,0.0105034,0.0128146,1.01186,0.016961,0.661678,0.672576,0.656229,0.0924939,0.0330155,0.0161015,0.0286212,0.0153284,0.0063761,0
40-41.sub-CC00451XX06.ses-137000.R73,5.0,94.5553,42.4261,2.22871,73.8481,1.2804,121.75,0.0,121.75,2153.25,34.0441,2.0,5.66125,0.75,21.5066,1937.46,1.25,12.5374,395.054,0.118432,0.127986,0.728229,0.139148,1.21378,1.3761,1.13262,0.0543949,0.482399,0.24521,0.372409,0.179827,0.0628849,0,Left,3.0,1.5,206.333,152.667,58.0,0.0103297,0.0111629,0.666718,0.010895,0.774947,0.783611,0.770616,0.0499982,0.072413,0.0329776,0.0570735,0.0298482,0.0116665,0,5.0,2.5,203.0,92.4,96.2,0.00801897,0.00866582,0.784631,0.00785121,0.778114,0.785021,0.77466,0.0939927,0.0725837,0.0278969,0.0596564,0.0354811,0.0174457,0
40-41.sub-CC00499XX22.ses-145800.R69,6.0,76.5524,30.9248,2.47544,63.9151,1.19772,86.25,21.875,64.375,1327.0,7.57512,2.5,4.60688,1.5,3.66383,28.1144,1.0,3.91129,48.0608,0.0900421,0.115251,0.900876,0.101714,1.23214,1.3431,1.17666,0.0515546,0.418277,0.207645,0.327482,0.1621,0.058755,0,Left,6.0,3.0,212.0,157.167,77.8333,0.0118327,0.0151456,1.08175,0.0177291,0.575099,0.584174,0.570561,0.101331,0.0611789,0.0308887,0.0472459,0.0228686,0.00795282,0,4.0,2.0,207.5,98.5,97.25,0.0147688,0.0189036,1.00106,0.0176275,1.20259,1.21903,1.19437,0.042921,0.0883716,0.0371666,0.0728176,0.0411352,0.0184113,0
40-41.sub-CC00502XX07.ses-146700.R70,5.0,109.462,27.941,3.91762,88.131,1.24204,132.625,0.0,132.625,2602.5,56.1929,2.25,6.09314,1.0,27.5686,2387.69,1.25,28.6244,2059.26,0.0893697,0.115782,0.826498,0.103922,1.25204,1.37636,1.18987,0.0471255,0.443296,0.220077,0.339338,0.165793,0.059385,0,Left,4.0,2.0,203.25,114.0,84.0,0.0109654,0.0142061,0.953301,0.00789089,0.852191,0.858583,0.848995,0.0663763,0.0732724,0.0306084,0.0595809,0.0339906,0.0160539,0,5.0,2.5,196.6,93.6,57.0,0.00873367,0.0113148,0.80917,0.00776542,0.759326,0.765398,0.75629,0.105267,0.0453205,0.0256832,0.046873,0.0261195,0.0123607,0
40-41.sub-CC00507XX12.ses-148202.R70,16.0,101.033,27.6204,3.6579,51.9719,1.94399,299.875,36.25,263.625,3956.75,19.4593,6.5,6.41257,4.0,15.6747,192.969,2.5,3.78458,17.9989,0.11416,0.15054,0.670138,0.130381,1.25099,1.41348,1.16974,0.0485523,0.536582,0.269067,0.407363,0.19646,0.06882,0,Left,16.0,8.0,212.938,133.062,72.0625,0.0130719,0.0172375,0.671178,0.018525,0.563296,0.576289,0.556799,0.0843451,0.0444776,0.0220383,0.0367667,0.0189292,0.0073807,0,10.0,5.0,200.8,82.1,73.3,0.0113953,0.0150266,0.849114,0.00945158,1.173,1.18409,1.16746,0.0338691,0.0862146,0.0358751,0.0694326,0.0391203,0.017674,0
40-41.sub-CC00516XX13.ses-152902.R72,1.0,100.018,26.7437,3.73986,163.211,0.612812,29.5,29.5,0.0,625.0,0.0,0.5,3.24583,0.25,0.0,0.0,0.25,0.0,0.0,0.099089,0.133644,0.888518,0.12421,1.27794,1.42678,1.20352,0.046007,0.48727,0.242379,0.373803,0.18223,0.064437,0,Left,1.0,0.5,212.0,148.0,100.0,0.0132412,0.0178587,0.996139,0.0173608,1.15846,1.17722,1.14908,0.0216997,0.138477,0.0597613,0.107548,0.0576314,0.0234296,0,1.0,0.5,205.0,100.0,76.0,0.00903893,0.0121911,1.04374,0.0118892,1.59579,1.61315,1.58711,0.0128488,0.177146,0.0637712,0.143005,0.0867786,0.043655,0
40-41.sub-CC00548XX21.ses-157400.R72,4.0,118.219,29.5811,3.99643,98.3146,1.20245,134.25,0.0,134.25,2444.5,13.7809,2.0,5.47374,1.0,4.06849,52.0016,1.0,9.71242,296.35,0.111617,0.138983,0.844982,0.123036,1.26744,1.42048,1.19092,0.0503279,0.499206,0.249411,0.383406,0.186792,0.066402,0,Left,4.0,2.0,212.25,143.0,61.75,0.011409,0.0142063,0.912245,0.0190008,0.518243,0.5273,0.513715,0.0521111,0.0722455,0.0334744,0.0570801,0.0293906,0.0109276,0,4.0,2.0,200.25,87.75,75.75,0.0090104,0.0112196,0.832652,0.00643667,1.09403,1.10089,1.0906,0.0275949,0.122927,0.0467083,0.0992683,0.0586931,0.0284377,0
40-41.sub-CC00550XX06.ses-157800.R74,12.0,91.6875,39.6264,2.3138,55.8251,1.64241,194.25,85.625,108.625,2543.0,11.1335,5.5,5.37534,2.75,2.12457,5.15655,2.75,9.00889,92.7172,0.101477,0.112346,0.856051,0.0941966,1.26047,1.36683,1.20729,0.0535802,0.451405,0.220729,0.355593,0.178374,0.0658672,0,Left,11.0,5.5,210.727,160.909,75.0,0.0117251,0.012981,0.930233,0.0105482,0.795888,0.805964,0.79085,0.0431577,0.0913283,0.0403223,0.0714472,0.0381173,0.0156447,0,11.0,5.5,202.182,89.6364,106.182,0.0107696,0.0119231,0.808796,0.013731,0.441703,0.450945,0.437082,0.12609,0.0425637,0.0207835,0.0343552,0.0176164,0.00686306,0
40-41.sub-CC00555XX11.ses-162400.R68,7.0,116.925,32.7734,3.56769,82.1305,1.42365,186.125,60.25,125.875,2779.0,18.0314,3.5,5.31407,1.75,9.79519,172.241,1.75,8.23619,121.777,0.0923461,0.117814,0.880077,0.0905675,1.28363,1.38892,1.23099,0.0463001,0.46492,0.227224,0.360995,0.179539,0.0655414,0,Left,7.0,3.5,205.714,166.0,62.5714,0.00982981,0.0125408,0.966643,0.0120631,0.81645,0.827381,0.810984,0.0852943,0.0520943,0.0239126,0.0415248,0.0219146,0.00889289,0,7.0,3.5,208.857,107.857,91.2857,0.0120457,0.0153678,0.952098,0.0123442,1.13808,1.15108,1.13158,0.0327598,0.097292,0.0398713,0.0780274,0.0440612,0.0197475,0
40-41.sub-CC00593XX17.ses-189401.R70,1.0,93.5176,34.7728,2.68939,148.829,0.628358,29.0,29.0,0.0,585.25,0.0,0.5,3.17023,0.25,0.0,0.0,0.25,0.0,0.0,0.0942429,0.111241,0.902182,0.103836,1.35122,1.47849,1.28758,0.044384,0.503322,0.243687,0.387457,0.19319,0.0713407,0,Left,1.0,0.5,209.0,153.0,93.0,0.0170537,0.0201296,1.22346,0.0127597,1.51352,1.53227,1.50414,0.0245223,0.1475,0.0598111,0.118794,0.0684336,0.0326765,0,1.0,0.5,200.0,84.0,103.0,0.00823172,0.00971641,1.07889,0.00579196,1.42682,1.43431,1.42307,0.0195882,0.107679,0.0397572,0.0880928,0.0532795,0.0268374,0
40-41.sub-CC00594XX18.ses-189800.R70,27.0,99.3382,35.495,2.79865,38.7448,2.56391,512.875,55.375,457.5,6306.0,20.0946,11.25,7.88107,6.0,10.424,56.8937,5.25,9.67062,55.9628,0.105542,0.119033,0.787234,0.110268,1.27662,1.4108,1.20953,0.0510749,0.495251,0.244453,0.383082,0.189048,0.0685154,0,Left,24.0,12.0,212.708,152.042,81.0,0.0110727,0.0124881,0.837761,0.0130935,0.78128,0.794133,0.774853,0.0611657,0.0695109,0.0324113,0.0541781,0.02809,0.0112888,0,21.0,10.5,201.714,82.7619,84.0476,0.0108073,0.0121888,0.703476,0.0117561,0.800953,0.811844,0.795508,0.0662369,0.0505987,0.022486,0.0419668,0.023314,0.0105085,0
40-41.sub-CC00613XX11.ses-181601.R74,24.0,83.0756,27.6148,3.00838,42.8064,1.94073,245.75,49.125,196.625,2844.5,10.9953,8.25,5.61588,4.75,5.95769,23.4753,3.5,5.03758,22.7785,0.113078,0.133591,0.710857,0.13857,1.27745,1.44721,1.19257,0.0531072,0.511334,0.255411,0.395427,0.193554,0.0692627,0,Left,19.0,9.5,213.211,152.263,83.6316,0.0121273,0.0143272,0.846146,0.0279454,0.390965,0.405503,0.383696,0.0796518,0.0558208,0.0279988,0.0479542,0.0252376,0.0103495,0,14.0,7.0,208.214,102.929,103.714,0.0105907,0.0125119,0.693262,0.0149046,0.752716,0.767003,0.745573,0.0580071,0.0459029,0.0234696,0.0362563,0.0177562,0.00643152,0
40-41.sub-CC00671XX12.ses-197400.R76,1.0,149.56,41.5464,3.59982,241.972,0.618087,44.875,44.875,0.0,929.75,0.0,0.5,3.20149,0.25,0.0,0.0,0.25,0.0,0.0,0.106264,0.146354,0.939685,0.160462,1.23156,1.42355,1.13557,0.0526426,0.456277,0.234557,0.347168,0.164913,0.0565972,0,Left,1.0,0.5,214.0,155.0,83.0,0.0118485,0.0163185,1.04332,0.0107994,0.862826,0.871204,0.858637,0.0571822,0.0477107,0.0241617,0.0373863,0.0182491,0.00644631,0,1.0,0.5,194.0,77.0,64.0,0.00830515,0.0114384,1.4175,0.00755324,1.59027,1.5989,1.58596,0.0101452,0.194807,0.0740927,0.153406,0.0894421,0.0423012,0
40-41.sub-CC00787XX21.ses-19010.R72,47.0,100.301,26.8068,3.74162,39.4732,2.54098,508.625,81.625,427.0,5152.75,17.4057,11.5,6.43552,3.25,8.32926,67.0625,8.25,9.07644,31.3709,0.0704689,0.117133,0.856105,0.100545,1.31097,1.43197,1.25047,0.043355,0.381435,0.186605,0.292664,0.144361,0.0520853,0,Left,13.0,6.5,210.385,143.692,83.0,0.0115702,0.0192319,1.02048,0.0140744,1.34625,1.36522,1.33677,0.0229875,0.13459,0.0548998,0.105372,0.0591332,0.0265736,0,33.0,16.5,204.485,96.3333,76.7576,0.0116349,0.0193396,1.10601,0.0126831,1.43537,1.45177,1.42717,0.0205401,0.150474,0.0607505,0.118051,0.0667545,0.0304388,0
40-41.sub-CC00822XX14.ses-15710.R72,4.0,86.5599,33.0801,2.61668,75.0751,1.15298,90.375,29.125,61.25,1660.25,15.4336,1.75,5.29525,0.75,4.24611,75.5216,1.0,11.1875,393.202,0.0984121,0.126974,0.811763,0.100309,1.29721,1.41685,1.23739,0.0507258,0.441459,0.215912,0.345897,0.17296,0.0636564,0,Left,3.0,1.5,213.667,143.667,88.0,0.00931188,0.0120145,1.03647,0.00689714,1.28201,1.29077,1.27763,0.0258668,0.0897333,0.034113,0.0734475,0.043786,0.0215732,0,4.0,2.0,199.5,82.0,101.0,0.0118607,0.0153031,0.844269,0.0122564,1.13708,1.15152,1.12986,0.0346962,0.0915782,0.0368976,0.0742424,0.0428925,0.0203649,0
40-41.sub-CC00840XX16.ses-24910.R70,1.0,86.061,26.7868,3.21281,134.315,0.640742,27.75,27.75,0.0,563.25,0.0,0.5,3.25133,0.25,0.0,0.0,0.25,0.0,0.0,0.120107,0.128191,0.876406,0.156134,1.23624,1.41815,1.14529,0.0463948,0.539459,0.276415,0.409015,0.194304,0.0667553,0,Left,1.0,0.5,206.0,152.0,105.0,0.0178187,0.0190181,1.04601,0.016073,1.47335,1.49477,1.46264,0.0150768,0.240497,0.102206,0.182766,0.0986444,0.0419886,0,1.0,0.5,208.0,109.0,74.0,0.00666704,0.00711578,1.12914,0.00435978,1.43477,1.44115,1.43158,0.0206962,0.078198,0.026748,0.0664346,0.0425523,0.0235674,0
40-41.sub-CC00843XX19.ses-4330.R70,11.0,91.6504,36.2835,2.52595,52.8772,1.73327,216.25,29.0,187.25,3285.25,25.6208,5.0,6.58292,2.25,11.0672,171.019,2.75,14.5536,241.969,0.0979425,0.110891,0.873572,0.11416,1.28037,1.4165,1.21231,0.0525542,0.44577,0.220385,0.346801,0.171615,0.0624731,0,Left,9.0,4.5,211.0,148.667,87.0,0.0113716,0.0128749,1.05406,0.0133612,1.11605,1.13017,1.10899,0.108736,0.101244,0.0425355,0.0798737,0.0442583,0.0194912,0,11.0,5.5,198.818,82.0,87.2727,0.00909406,0.0102963,1.02585,0.0109865,0.862682,0.872144,0.857951,0.0644722,0.0726675,0.0285819,0.059732,0.0352362,0.0172874,0
40-41.sub-CC00860XX11.ses-7030.R69,7.0,105.929,24.7819,4.27445,71.817,1.47498,181.0,49.0,132.0,2989.25,36.0071,3.0,6.08991,1.25,26.4609,1759.74,1.75,9.54629,163.599,0.0957086,0.114983,0.791414,0.116172,1.28904,1.4326,1.21726,0.0477215,0.455907,0.226092,0.349837,0.171355,0.0616477,0,Left,5.0,2.5,206.4,111.6,63.4,0.0107014,0.0128565,0.830282,0.0173991,0.482608,0.494197,0.476814,0.0964208,0.0495689,0.025548,0.0393415,0.0193253,0.00716615,0,7.0,3.5,199.857,80.5714,66.0,0.00931676,0.011193,0.708504,0.01242,0.73143,0.743512,0.725389,0.0581465,0.0776644,0.032453,0.0613012,0.0343573,0.0157439,0
41-42.sub-CC00062XX05.ses-13801.R77,8.0,94.4347,35.918,2.62917,69.5471,1.35785,136.75,41.125,95.625,1885.5,10.8991,3.0,4.6805,1.25,1.57154,6.20711,1.75,9.32753,156.187,0.121442,0.164059,0.913163,0.172797,1.21329,1.41427,1.1128,0.0579592,0.460672,0.239809,0.354898,0.168436,0.0575329,0,Left,5.0,2.5,213.6,144.6,78.8,0.0129888,0.0175469,0.93313,0.018053,1.00883,1.02659,0.999945,0.0452256,0.0821162,0.0371045,0.0655588,0.0348524,0.0141265,0,7.0,3.5,187.429,79.4286,62.5714,0.0110594,0.0149404,1.07787,0.0126863,1.39409,1.40949,1.38639,0.0224697,0.151165,0.0564777,0.122229,0.0730439,0.0360878,0
41-42.sub-CC00089XX16.ses-32101.R71,7.0,79.3374,33.1386,2.39411,56.6419,1.40068,122.25,30.625,91.625,1609.25,6.30254,3.25,4.60951,1.75,4.08417,29.9447,1.5,2.21837,10.3068,0.111657,0.13492,0.896255,0.119032,1.28038,1.41465,1.21325,0.0521588,0.474229,0.236152,0.373107,0.18502,0.0674258,0,Left,7.0,3.5,213.571,146.857,94.4286,0.0115326,0.0139354,0.972488,0.0130891,1.08372,1.09645,1.07736,0.0418486,0.0730949,0.0354583,0.0729506,0.042611,0.0205207,0,6.0,3.0,200.833,86.6667,70.1667,0.0109138,0.0131876,1.21866,0.00841586,1.22686,1.23679,1.2219,0.0233187,0.131673,0.0516368,0.104991,0.0609111,0.0289221,0
41-42.sub-CC00113XX06.ses-37200.R74,2.0,95.3076,37.8716,2.5166,108.625,0.877398,57.625,32.0,25.625,1189.5,30.8817,1.0,4.52783,0.5,9.92865,619.385,0.5,20.9531,2758.51,0.123471,0.131904,0.824881,0.147277,1.25403,1.4264,1.16784,0.0565887,0.502546,0.255821,0.388829,0.188135,0.0663945,0,Left,2.0,1.0,211.0,152.0,66.5,0.0100769,0.0107652,0.876809,0.00835865,1.09476,1.10421,1.09003,0.0515939,0.075015,0.0318956,0.0599957,0.0331917,0.0145043,0,2.0,1.0,193.5,86.0,92.5,0.00929437,0.00992918,1.04469,0.00433073,1.43656,1.44271,1.43349,0.0157946,0.139689,0.0496356,0.115578,0.0717686,0.0378124,0
41-42.sub-CC00138XX15.ses-46200.R76,1.0,101.076,29.6002,3.4147,169.062,0.59786,28.375,28.375,0.0,594.0,0.0,0.5,3.12889,0.25,0.0,0.0,0.25,0.0,0.0,0.0989987,0.114741,0.703598,0.109542,1.2867,1.41736,1.22137,0.048422,0.461589,0.228119,0.356298,0.175391,0.0632754,0,Left,1.0,0.5,210.0,131.0,90.0,0.00826044,0.00957398,0.948086,0.00558671,1.5088,1.51773,1.50434,0.0113333,0.189332,0.0681906,0.152812,0.0926536,0.0464774,0,1.0,0.5,191.0,82.0,63.0,0.0107995,0.0125168,0.944228,0.0062519,1.58449,1.59329,1.5801,0.0114468,0.211363,0.0798315,0.167761,0.0987587,0.0477161,0
41-42.sub-CC00149XX18.ses-49000.R72,41.0,78.4505,31.9193,2.45777,29.0129,2.70399,450.5,111.625,338.875,5479.5,23.8969,13.0,8.22225,5.25,14.8946,132.754,7.75,9.00233,32.8517,0.105658,0.122184,0.78619,0.143495,1.22428,1.38803,1.14241,0.0473739,0.519114,0.263807,0.394275,0.188444,0.0650967,0,Left,21.0,10.5,211.143,137.238,84.4286,0.0109157,0.012623,0.982429,0.010035,1.21096,1.22244,1.20523,0.0417587,0.109627,0.0443034,0.0876309,0.0498748,0.022774,0,31.0,15.5,194.71,86.8064,68.4516,0.0109964,0.0127164,0.969354,0.00937026,1.36571,1.37869,1.35922,0.0200752,0.14088,0.0538394,0.113465,0.0673622,0.0335396,0
41-42.sub-CC00153XX05.ses-50300.R70,1.0,70.5312,0.994614,70.9131,112.886,0.624802,21.625,21.625,0.0,393.75,0.0,0.5,2.84411,0.25,0.0,0.0,0.25,0.0,0.0,0.0665146,0.0762428,0.711716,0.0735108,1.24114,1.32584,1.1988,0.0306023,0.530538,0.256109,0.394536,0.192301,0.0681316,0,Left,1.0,0.5,204.0,96.0,74.0,0.00693598,0.00795041,0.981966,0.00289301,1.57581,1.58061,1.5734,0.00855338,0.170514,0.0619223,0.137169,0.0828978,0.0416476,0,1.0,0.5,204.0,94.0,72.0,0.00927669,0.0106335,1.00259,0.00537329,1.62453,1.63417,1.6197,0.0149831,0.136844,0.0478936,0.113841,0.071216,0.037807,0
41-42.sub-CC00165XX09.ses-54600.R76,5.0,70.6357,21.3042,3.31557,54.2286,1.30255,94.125,39.25,54.875,1458.25,10.2664,2.5,5.04502,1.25,6.92037,120.365,1.25,3.34601,28.1381,0.109002,0.127494,0.836116,0.138908,1.24437,1.4034,1.16486,0.045715,0.549585,0.277471,0.418298,0.200874,0.0695321,0,Left,5.0,2.5,208.8,131.0,88.0,0.0129912,0.0151951,0.988003,0.0105761,1.51138,1.5256,1.50428,0.0145455,0.207392,0.0784852,0.166174,0.0981279,0.0475002,0,5.0,2.5,201.2,94.2,70.8,0.01121,0.0131117,1.13325,0.00634714,1.52407,1.53355,1.51933,0.0198568,0.135843,0.051402,0.110658,0.0661498,0.0329998,0
41-42.sub-CC00174XX10.ses-57200.R73,2.0,91.8213,24.0652,3.81552,110.137,0.833701,50.125,32.625,17.5,880.75,3.25543,1.0,3.66226,0.5,0.375,0.883573,0.5,2.88043,52.1308,0.0775525,0.141289,1.00794,0.137522,1.21151,1.37546,1.12953,0.0467293,0.374718,0.187822,0.284092,0.136736,0.0474888,0,Left,2.0,1.0,207.0,137.5,93.0,0.0126572,0.0230595,1.05542,0.0125005,1.5189,1.53804,1.50932,0.0187187,0.157433,0.0639399,0.122114,0.068607,0.031232,0,2.0,1.0,198.5,94.5,72.5,0.0101327,0.0184602,1.28735,0.011868,1.60298,1.6222,1.59337,0.0137103,0.157181,0.0590006,0.12588,0.0751353,0.0376067,0
