,number of tracts,mean length(mm),span(mm),curl,elongation,diameter(mm),volume(mm^3),trunk volume(mm^3),branch volume(mm^3),total surface area(mm^2),total radius of end regions(mm),total area of end regions(mm^2),irregularity,area of end region 1(mm^2),radius of end region 1(mm),irregularity of end region 1,area of end region 2(mm^2),radius of end region 2(mm),irregularity of end region 2,qa,nqa,jdet,dti_fa,md,ad,rd,gfa,iso,rdi,nrdi02L,nrdi04L,nrdi06L,odf,laterality,r1_voxel counts,r1_volume (mm^3),r1_center x,r1_center y,r1_center z,r1_qa,r1_nqa,r1_jdet,r1_dti_fa,r1_md,r1_ad,r1_rd,r1_gfa,r1_iso,r1_rdi,r1_nrdi02L,r1_nrdi04L,r1_nrdi06L,r1_odf,r2_voxel counts,r2_volume (mm^3),r2_center x,r2_center y,r2_center z,r2_qa,r2_nqa,r2_jdet,r2_dti_fa,r2_md,r2_ad,r2_rd,r2_gfa,r2_iso,r2_rdi,r2_nrdi02L,r2_nrdi04L,r2_nrdi06L,r2_odf
38-39.sub-CC00066XX09.ses-19200.R71,57.0,42.0281,13.9221,3.0188,11.77,3.57077,420.875,0.0,420.875,5050.5,26.7452,20.0,10.7123,10.25,11.4531,40.2045,9.75,15.292,75.3488,0.0494855,0.0558813,1.04382,0.0778889,1.12417,1.21001,1.08126,0.0404773,0.34862,0.177107,0.251015,0.116679,0.0404562,0.525503,Left,41.0,20.5,154.171,72.3902,22.9268,0.017131,0.0193451,0.591542,0.0373043,0.521026,0.550096,0.506492,0.0257437,0.0955459,0.0514182,0.0670096,0.0295242,0.0100248,0.343948,39.0,19.5,151.974,51.0,30.5128,0.0157974,0.0178391,0.806229,0.0240456,0.67266,0.694445,0.661768,0.0443504,0.0833989,0.0429577,0.0617714,0.0294692,0.0112877,0.433824
38-39.sub-CC00075XX10.ses-28400.R68,533.0,54.3222,19.4965,2.78625,13.9106,3.9051,650.625,496.875,153.75,3373.0,10.2266,53.25,5.06124,50.5,7.27085,3.28873,2.75,2.95573,9.98039,0.0957843,0.129937,0.76334,0.118693,1.16425,1.31244,1.09016,0.0495634,0.488746,0.248318,0.363039,0.171397,0.0589356,0.525503,Left,202.0,101.0,168.985,71.1832,18.0248,0.0132374,0.0179573,0.670057,0.03363,0.298988,0.315888,0.290538,0.0969145,0.0392478,0.0259247,0.02777,0.0101596,0.00280185,0.343948,11.0,5.5,132.727,74.5455,31.7273,0.0178185,0.0241717,0.452803,0.0537098,0.321353,0.354537,0.304761,0.0503762,0.0269441,0.0229397,0.0193763,0.00504266,0.000689177,0.433824
38-39.sub-CC00126XX11.ses-43100.R64,41.0,50.7994,10.7612,4.72063,17.0062,2.98711,356.0,17.5,338.5,4500.5,19.1616,13.5,9.44064,6.25,7.0189,24.7633,7.25,12.1427,63.891,0.0670376,0.0876271,0.944692,0.0989325,1.07502,1.17836,1.02335,0.0436208,0.430352,0.216633,0.316063,0.149031,0.0511824,0.525503,Left,25.0,12.5,141.12,72.72,27.84,0.0224337,0.0293239,0.443341,0.0506416,0.352318,0.386958,0.334999,0.0336345,0.0654413,0.0401832,0.0464491,0.0181822,0.00519285,0.343948,29.0,14.5,136.793,46.931,30.3448,0.0214475,0.0280348,0.433474,0.043804,0.305182,0.331172,0.292187,0.0294896,0.0691176,0.0417415,0.0489335,0.0193924,0.0052949,0.433824
38-39.sub-CC00126XX11.ses-43100.R67,35.0,32.9357,22.3136,1.47604,11.6044,2.83821,208.375,0.0,208.375,2476.75,16.8687,12.0,8.43376,5.5,7.42889,31.5235,6.5,9.43984,43.0691,0.0471253,0.0624735,1.00969,0.0777324,0.87729,0.945532,0.843167,0.0565073,0.265166,0.137614,0.194061,0.0898604,0.0309399,0.525503,Left,22.0,11.0,138.545,74.2727,32.2727,0.0116206,0.0154054,0.41984,0.0463906,0.409257,0.428517,0.399627,0.0398727,0.0369897,0.0232067,0.0257616,0.00985798,0.00291179,0.343948,26.0,13.0,124.346,30.8077,29.2308,0.0110824,0.0146919,0.74012,0.0221273,0.283224,0.293862,0.277904,0.0729987,0.0337402,0.020329,0.0244554,0.0101166,0.00326947,0.433824
38-39.sub-CC00143AN12.ses-47501.R67,26.0,79.6113,38.0834,2.09045,29.7585,2.67525,447.5,52.375,395.125,6032.5,22.7855,11.75,9.01589,6.25,16.0404,129.33,5.5,6.74516,25.988,0.071274,0.100777,0.964162,0.0800174,1.21225,1.30536,1.16569,0.041922,0.438224,0.215471,0.32777,0.159352,0.0576154,0.525503,Left,25.0,12.5,172.92,75.12,25.88,0.0163665,0.0231411,0.674989,0.0254514,0.480248,0.501154,0.469796,0.0763221,0.0486215,0.0274268,0.0365512,0.0162993,0.00569733,0.343948,22.0,11.0,133.5,17.5455,38.6364,0.0142985,0.0202172,0.725409,0.0213508,0.511931,0.528555,0.503619,0.0770708,0.0560592,0.0297074,0.0425987,0.0201712,0.00748519,0.433824
38-39.sub-CC00143BN12.ses-47600.R62,75.0,70.0141,27.6691,2.5304,19.0215,3.68079,745.0,49.0,696.0,7972.25,26.5393,21.25,9.84703,11.75,10.3755,28.7827,9.5,16.1638,86.3994,0.0723689,0.103743,0.716553,0.0712459,1.28714,1.37859,1.24142,0.0431647,0.43883,0.207277,0.335907,0.169571,0.0638259,0.525503,Left,47.0,23.5,170.191,72.383,25.8298,0.0110201,0.0157975,0.640905,0.0136239,0.687357,0.698574,0.681748,0.0634979,0.0411764,0.0199766,0.0350384,0.018955,0.00847277,0.343948,38.0,19.0,135.421,27.7368,39.6316,0.0115497,0.0165568,0.785967,0.0136766,0.582619,0.592179,0.577839,0.0866924,0.0388124,0.0182412,0.0329175,0.0179109,0.00779081,0.433824
38-39.sub-CC00145XX14.ses-48100.R69,72.0,66.1692,33.3782,1.98241,16.5039,4.00929,835.375,0.0,835.375,9725.0,24.5358,29.5,11.6685,16.0,14.8779,43.4626,13.5,9.65783,21.7058,0.061809,0.0722153,1.0346,0.0575161,1.24598,1.31328,1.21233,0.0333708,0.469278,0.227838,0.347612,0.17024,0.0635579,0.525503,Left,64.0,32.0,157.875,78.3438,12.4531,0.0202773,0.0236913,0.469533,0.0330898,0.37281,0.394634,0.361898,0.0304671,0.0845007,0.0483895,0.0628421,0.027713,0.00960306,0.343948,54.0,27.0,134.13,21.5185,35.3148,0.0121358,0.014179,0.6344,0.0191515,0.375494,0.387138,0.369671,0.0523008,0.0345516,0.0208358,0.0255788,0.0110398,0.00464233,0.433824
38-39.sub-CC00164XX08.ses-54000.R65,130.0,56.911,31.1354,1.82785,12.2412,4.64915,966.125,210.375,755.75,10196.8,24.2223,37.5,12.2671,22.5,11.6192,18.8502,15.0,12.6032,33.2674,0.0794712,0.103429,0.97057,0.0785878,1.10047,1.17951,1.06094,0.0416183,0.479136,0.23924,0.358724,0.172819,0.0618737,0.525503,Left,89.0,44.5,147.809,76.1236,19.191,0.025576,0.0332861,0.44322,0.0381663,0.488302,0.52123,0.471838,0.0328099,0.0692991,0.043626,0.0497857,0.0196638,0.00625302,0.343948,60.0,30.0,137.033,23.35,39.2167,0.0199333,0.0259423,0.534662,0.021314,0.504611,0.525639,0.494096,0.0301737,0.0643053,0.0361456,0.0493624,0.0226095,0.00814135,0.433824
38-39.sub-CC00164XX08.ses-54000.R70,171.0,74.408,36.8545,2.01896,14.777,5.03539,1481.75,153.75,1328.0,14353.2,21.4715,46.5,12.1941,25.25,12.4542,19.2983,21.25,9.01737,12.0213,0.0848059,0.112627,0.963571,0.0884047,1.19335,1.29457,1.14274,0.0435344,0.475971,0.237257,0.358424,0.173624,0.0627515,0.525503,Left,99.0,49.5,153.929,83.1515,10.0909,0.0228072,0.0302894,0.41724,0.0559478,0.304014,0.330529,0.290756,0.03272,0.0749196,0.0463237,0.0519943,0.0200034,0.00569811,0.343948,85.0,42.5,137.482,21.0,39.8353,0.0149406,0.019842,0.861833,0.022591,0.502328,0.519577,0.493704,0.0579423,0.0620436,0.030143,0.0489082,0.0252042,0.0104825,0.433824
38-39.sub-CC00204XX06.ses-69900.R69,263.0,65.0669,25.4595,2.5557,12.8416,5.06689,1312.0,0.0,1312.0,11901.5,34.3317,61.25,11.4908,32.5,15.889,24.404,28.75,18.4427,37.1671,0.0795338,0.097074,0.911098,0.086078,1.21829,1.32048,1.16718,0.0429678,0.484172,0.239532,0.363669,0.176277,0.0630369,0.525503,Left,130.0,65.0,152.777,74.6385,25.4769,0.0180168,0.0219903,0.498247,0.0358984,0.408286,0.436347,0.394255,0.035714,0.0648503,0.0364183,0.047624,0.0210918,0.00796157,0.343948,115.0,57.5,150.357,39.1739,33.3217,0.0126974,0.0154978,0.785481,0.0196971,0.439513,0.453727,0.432405,0.116245,0.0391077,0.0213482,0.0310058,0.0146792,0.0052404,0.433824
38-39.sub-CC00257XX10.ses-84700.R66,83.0,59.6713,29.8559,1.99864,13.8624,4.30453,868.375,0.0,868.375,10244.5,30.6076,28.75,12.6955,14.5,16.1046,56.1931,14.25,14.503,46.3714,0.0669754,0.0809836,0.817275,0.07253,1.15361,1.23898,1.11092,0.0433913,0.432433,0.21068,0.324023,0.158805,0.0582734,0.525503,Left,58.0,29.0,154.672,76.1552,19.1552,0.0150556,0.0182045,0.383925,0.0297451,0.392848,0.410904,0.38382,0.02927,0.0608484,0.0337902,0.0445733,0.0201597,0.008682,0.343948,57.0,28.5,134.263,25.5614,37.7544,0.00906038,0.0109554,0.697538,0.0166278,0.372162,0.380616,0.367935,0.112485,0.0221672,0.0141574,0.0190299,0.00875093,0.00353688,0.433824
38-39.sub-CC00334XX13.ses-106100.R62,290.0,68.4464,24.0329,2.84803,12.456,5.49506,1623.25,157.5,1465.75,14357.2,31.6928,66.0,12.1506,38.75,14.2774,16.5263,27.25,17.4154,34.9664,0.087547,0.120924,0.785999,0.0724804,1.23727,1.32726,1.19228,0.0368835,0.57423,0.283792,0.42599,0.205716,0.0744021,0.525503,Left,155.0,77.5,162.91,75.8581,14.6,0.0260443,0.0359735,0.402446,0.0367537,0.438334,0.464931,0.425036,0.0231549,0.105798,0.060112,0.0750799,0.0323299,0.0114724,0.343948,109.0,54.5,140.174,42.3486,31.0,0.0238369,0.0329246,0.412064,0.0267683,0.452886,0.47563,0.441514,0.0280954,0.0773394,0.0457896,0.0562026,0.0240014,0.00865563,0.433824
38-39.sub-CC00334XX13.ses-106100.R68,339.0,74.1789,24.6971,3.00354,12.3345,6.01395,2107.12,37.0,2070.12,17135.5,33.9453,96.5,12.2266,52.0,14.9121,13.4345,44.5,19.0333,25.5751,0.0798969,0.111279,0.846198,0.0827695,1.20735,1.30547,1.15829,0.0407814,0.501172,0.248433,0.371384,0.17895,0.0646967,0.525503,Left,208.0,104.0,160.784,73.1394,20.5192,0.0177268,0.0246896,0.469704,0.0384473,0.355395,0.379871,0.343156,0.0273441,0.070502,0.0420738,0.0487562,0.0195294,0.0072568,0.343948,178.0,89.0,142.051,35.5337,34.3034,0.0153198,0.0213372,0.564748,0.0344024,0.335022,0.355122,0.324971,0.0559247,0.0499659,0.0305525,0.0365544,0.0151112,0.00543284,0.433824
38-39.sub-CC00355XX09.ses-112600.R69,222.0,55.3927,23.9562,2.31225,8.86427,6.24899,1698.88,18.25,1680.62,15605.0,29.0605,67.0,14.35,32.25,13.0277,16.5331,34.75,16.0328,23.2389,0.0711301,0.100592,0.940456,0.0798276,1.1346,1.22062,1.09158,0.0395292,0.494049,0.254013,0.356386,0.164956,0.0577168,0.525503,Left,129.0,64.5,148.837,74.4419,24.2403,0.0283352,0.0400716,0.480291,0.0536364,0.344328,0.377854,0.327564,0.0271722,0.0896395,0.0580866,0.0602407,0.0216176,0.00804364,0.343948,139.0,69.5,145.604,35.7122,33.1007,0.016262,0.0229977,0.62051,0.0391764,0.334999,0.354256,0.325371,0.0767335,0.0481326,0.0322695,0.0346148,0.0129096,0.00449129,0.433824
38-39.sub-CC00403XX07.ses-124400.R60,58.0,38.4863,24.7656,1.55403,11.7621,3.27207,323.625,58.625,265.0,3620.25,14.9898,18.25,9.15081,5.5,7.47039,31.8767,12.75,7.51938,13.9317,0.0555293,0.072985,0.966099,0.0925238,0.931693,1.01523,0.889929,0.0541901,0.312224,0.165871,0.22519,0.101261,0.0333834,0.525503,Left,22.0,11.0,139.455,80.1818,26.9545,0.0210192,0.0276266,0.470769,0.0431078,0.44567,0.481664,0.427673,0.0264746,0.0777218,0.0450468,0.0560772,0.0238552,0.00788313,0.343948,51.0,25.5,137.255,32.9216,31.6471,0.0116784,0.0153496,0.922231,0.019991,0.324418,0.334897,0.319178,0.131784,0.0265112,0.0179019,0.0209714,0.00850432,0.00276127,0.433824
38-39.sub-CC00445XX17.ses-134800.R69,34.0,46.5636,28.4608,1.63606,16.8094,2.7701,280.625,45.25,235.375,3726.5,19.693,9.75,9.19622,4.25,14.4054,153.394,5.5,5.28761,15.97,0.0630703,0.0846722,0.760655,0.0745241,1.1508,1.23548,1.10845,0.0531301,0.338627,0.168181,0.256542,0.124854,0.0450777,0.525503,Left,17.0,8.5,159.765,69.0588,31.1176,0.0207102,0.0278035,0.456961,0.0267102,0.522322,0.548605,0.50918,0.0285179,0.0845077,0.043476,0.0640368,0.0309146,0.011756,0.343948,22.0,11.0,135.545,17.0909,37.8182,0.00940441,0.0126255,0.647652,0.0141552,0.51791,0.52716,0.513285,0.0833912,0.0397046,0.0189848,0.031694,0.0166018,0.00701964,0.433824
38-39.sub-CC00450XX05.ses-136100.R65,77.0,89.537,37.6163,2.38027,26.8501,3.3347,782.0,141.375,640.625,7871.25,24.5786,23.25,8.3914,14.25,15.2764,51.4488,9.0,9.30223,30.2052,0.102279,0.124641,0.611365,0.0950125,1.21356,1.32653,1.15707,0.0448081,0.540763,0.273,0.405927,0.194344,0.0688232,0.525503,Left,57.0,28.5,167.281,72.8596,23.2281,0.0165904,0.0202177,0.325703,0.0237476,0.416601,0.435534,0.407134,0.0239927,0.0693873,0.0384388,0.0504365,0.0225268,0.00827558,0.343948,36.0,18.0,135.306,18.1944,43.5556,0.0145056,0.017677,0.39483,0.0206186,0.445035,0.462551,0.436278,0.0264524,0.0619474,0.0313659,0.0470572,0.0227758,0.00834349,0.433824
38-39.sub-CC00520XX09.ses-150201.R68,63.0,60.4229,26.4541,2.28407,15.3796,3.92878,732.5,54.5,678.0,9155.0,18.6388,25.5,12.2758,13.0,10.2424,25.3521,12.5,8.39639,17.7184,0.0706399,0.0863734,0.83266,0.0768837,1.22616,1.31526,1.18161,0.0422248,0.447485,0.21976,0.335639,0.163873,0.06001,0.525503,Left,52.0,26.0,147.096,72.3462,25.0,0.0171102,0.0209211,0.371364,0.0336304,0.406637,0.432213,0.393849,0.0315286,0.0570898,0.0328834,0.0417982,0.0182496,0.00648524,0.343948,50.0,25.0,142.22,23.62,33.16,0.0113683,0.0139003,0.566892,0.0244946,0.299134,0.312636,0.292383,0.133778,0.0253821,0.0192595,0.021498,0.00837157,0.00284194,0.433824
38-39.sub-CC00587XX19.ses-180300.R61,137.0,48.2373,24.8057,1.9446,9.29079,5.19194,1021.25,82.75,938.5,10829.2,24.7124,40.5,13.7637,17.25,10.9003,21.6389,23.25,13.8122,25.778,0.0547861,0.0665564,1.03573,0.0779913,1.0761,1.15513,1.03659,0.0436619,0.373055,0.190303,0.271129,0.126706,0.0445602,0.525503,Left,69.0,34.5,143.536,77.2319,23.9275,0.021288,0.0258615,0.549194,0.045049,0.381135,0.416003,0.363701,0.027172,0.0770212,0.0497397,0.0507854,0.0174837,0.00426029,0.343948,93.0,46.5,141.097,29.2581,36.6344,0.0124668,0.0151452,0.89989,0.0218625,0.37293,0.385761,0.366515,0.0830857,0.0424634,0.0243868,0.0319726,0.0143599,0.00540457,0.433824
38-39.sub-CC00664XX13.ses-195200.R70,7.0,55.8993,26.5637,2.10435,36.0388,1.55108,105.625,0.0,105.625,1930.5,24.8468,3.0,7.08726,1.75,10.1268,184.1,1.25,14.72,544.571,0.0619453,0.0785553,0.930747,0.0809042,1.24287,1.33893,1.19484,0.0407839,0.392652,0.193569,0.293677,0.143099,0.0527981,0.525503,Left,7.0,3.5,142.0,72.8571,29.4286,0.0195267,0.0247626,0.499158,0.0341908,0.583,0.617871,0.565564,0.0194839,0.107766,0.0581007,0.0765434,0.034682,0.0133228,0.343948,5.0,2.5,142.0,23.6,39.8,0.015432,0.0195699,0.550916,0.0228703,0.644171,0.672841,0.629835,0.0234154,0.101672,0.0486357,0.0755358,0.0376418,0.0146868,0.433824
38-39.sub-CC00667XX16.ses-196800.R69,55.0,52.6067,24.2137,2.1726,15.5769,3.37723,471.25,82.875,388.375,6386.75,29.0052,15.0,11.4427,8.0,12.7402,63.7403,7.0,16.2649,118.729,0.0602368,0.0715743,0.97133,0.076536,1.26341,1.35642,1.21691,0.041333,0.397678,0.193264,0.300109,0.147983,0.054712,0.525503,Left,32.0,16.0,147.688,75.6562,24.0625,0.015202,0.0180632,0.515388,0.0412035,0.35972,0.385656,0.346751,0.0744508,0.0425602,0.0266805,0.0302252,0.0117498,0.00342275,0.343948,28.0,14.0,140.714,34.8571,31.1429,0.0114342,0.0135863,0.453684,0.0205948,0.514371,0.530543,0.506285,0.0251107,0.0517694,0.0248773,0.0403616,0.0207174,0.00845708,0.433824
39-40.sub-CC00069XX12.ses-26300.R70,159.0,54.2295,23.3701,2.32046,10.3385,5.24539,1171.88,0.0,1171.88,11103.2,28.6043,55.75,12.4247,25.25,12.7955,20.3705,30.5,15.8089,25.7425,0.0842481,0.0877477,0.897455,0.0981922,1.10503,1.217,1.04904,0.051923,0.437976,0.219803,0.328629,0.157587,0.0554282,0.525503,Left,101.0,50.5,158.287,70.7228,23.5248,0.0180131,0.0187613,0.439772,0.0246682,0.49638,0.519767,0.484687,0.0243837,0.0852808,0.042972,0.0640304,0.0314752,0.0127528,0.343948,122.0,61.0,136.189,37.0902,29.9098,0.0143094,0.0149038,0.399771,0.0252497,0.342552,0.358615,0.334521,0.03402,0.0414712,0.025183,0.0305717,0.0125715,0.00381792,0.433824
39-40.sub-CC00069XX12.ses-26300.R72,110.0,64.1199,22.1317,2.8972,14.8176,4.32727,943.0,146.0,797.0,9429.75,28.6682,41.0,10.8179,21.25,11.0064,17.9095,19.75,17.6617,49.6192,0.0939577,0.105958,0.927793,0.114634,1.17373,1.31339,1.1039,0.0499928,0.463801,0.233588,0.349102,0.167222,0.0585114,0.525503,Left,85.0,42.5,163.271,69.5294,24.4824,0.0132805,0.0149767,0.633243,0.020315,0.517863,0.534826,0.509381,0.0648805,0.0467176,0.0262435,0.0368277,0.0172653,0.00709512,0.343948,79.0,39.5,136.481,48.8987,31.9747,0.0104055,0.0117345,0.575287,0.0268545,0.24488,0.256048,0.239296,0.0780246,0.0248399,0.0164309,0.0187023,0.0073957,0.00226493,0.433824
39-40.sub-CC00074XX09.ses-28000.R70,114.0,50.0463,26.068,1.91984,10.4733,4.77844,897.5,62.25,835.25,10058.0,22.4101,35.25,13.3876,15.25,8.85121,16.1393,20.0,13.5589,28.8783,0.0650516,0.0760493,0.841727,0.0744036,1.14095,1.22409,1.09938,0.0407294,0.448976,0.223894,0.331051,0.157765,0.0553331,0.525503,Left,61.0,30.5,142.607,74.9508,25.0164,0.0228791,0.026747,0.39919,0.0464287,0.390815,0.420834,0.375806,0.0332971,0.0847043,0.0458717,0.0627414,0.0286613,0.0103146,0.343948,80.0,40.0,136.8,27.0125,35.375,0.0142039,0.0166052,0.56552,0.025902,0.401744,0.422616,0.391307,0.0911583,0.053263,0.0295785,0.0395138,0.0177542,0.00618356,0.433824
39-40.sub-CC00080XX07.ses-30300.R66,1024.0,61.0714,21.4004,2.85375,8.24419,7.4078,2632.12,138.75,2493.38,16889.2,25.5489,149.25,11.8832,106.25,13.7111,5.55857,43.0,11.8378,10.2382,0.086008,0.117239,1.03458,0.0944425,1.17569,1.28619,1.12045,0.0433938,0.465655,0.235292,0.346989,0.165671,0.0592204,0.525503,Left,417.0,208.5,157.288,75.1751,16.9161,0.0244396,0.0333137,0.499499,0.036994,0.446468,0.474723,0.43234,0.0283026,0.0837429,0.049125,0.0602529,0.0253241,0.00908492,0.343948,172.0,86.0,137.576,30.686,34.0698,0.0140036,0.0190883,0.944692,0.0172939,0.652479,0.665794,0.645822,0.0451718,0.065004,0.0315409,0.0511324,0.0262991,0.0113875,0.433824
39-40.sub-CC00082XX09.ses-30700.R67,284.0,81.5389,31.9217,2.55434,16.0981,5.06514,1643.0,420.875,1222.12,13536.0,19.8541,62.75,10.4324,35.75,11.9777,12.6074,27.0,7.87636,7.21833,0.0855146,0.097698,1.01132,0.0828344,1.30477,1.40999,1.25215,0.0423007,0.469956,0.224803,0.361088,0.181581,0.0684142,0.525503,Left,143.0,71.5,166.266,72.4476,22.7902,0.0158005,0.0180516,0.524853,0.0216807,0.528425,0.548755,0.51826,0.0306123,0.0782445,0.0395711,0.0590169,0.0288524,0.0120584,0.343948,108.0,54.0,141.88,17.0278,42.2778,0.0170097,0.0194331,0.74451,0.019089,0.56585,0.585884,0.555832,0.0257323,0.1167,0.0551795,0.0878601,0.0439772,0.0165129,0.433824
39-40.sub-CC00102XX03.ses-35200.R71,337.0,65.9639,27.4437,2.40361,13.5926,4.85293,1220.12,92.625,1127.5,9946.75,23.992,66.25,9.89056,45.75,11.4116,8.94229,20.5,12.5804,24.2541,0.07499,0.0980845,0.890939,0.103294,1.13654,1.25496,1.07732,0.049694,0.417064,0.208257,0.314646,0.151804,0.053632,0.525503,Left,183.0,91.5,158.219,70.9836,25.1913,0.0113707,0.0148727,0.579215,0.0294466,0.40452,0.419833,0.396864,0.0709307,0.0356929,0.0211485,0.0273659,0.0121327,0.00552635,0.343948,82.0,41.0,137.829,37.4146,32.439,0.0117325,0.0153458,0.739241,0.0259705,0.42126,0.436203,0.413788,0.151785,0.0254957,0.0149127,0.0209365,0.00980388,0.00370123,0.433824
39-40.sub-CC00114XX07.ses-37100.R72,90.0,60.3953,26.1757,2.3073,14.1933,4.25519,858.875,11.875,847.0,9561.25,28.9588,29.0,11.8425,15.0,14.673,45.0916,14.0,14.2858,45.7964,0.0738026,0.0920671,1.00678,0.0826759,1.22931,1.32956,1.17919,0.0523049,0.389574,0.190639,0.298271,0.14748,0.0542652,0.525503,Left,60.0,30.0,156.033,74.8667,31.3333,0.0148863,0.0185704,0.788263,0.0260806,0.729166,0.74721,0.720145,0.0901619,0.0537788,0.0275227,0.0425792,0.0215695,0.00960455,0.343948,56.0,28.0,138.107,29.8393,35.7321,0.0105928,0.0132143,0.824278,0.0155722,0.704008,0.715772,0.698125,0.0912093,0.0546768,0.0239283,0.044771,0.0250405,0.011778,0.433824
39-40.sub-CC00131XX08.ses-44200.R69,268.0,52.4548,23.649,2.21805,8.53802,6.14367,1555.0,208.125,1346.88,12857.8,26.1438,79.0,12.7,38.0,12.1801,12.265,41.0,13.9637,14.9406,0.0712409,0.0880664,0.922222,0.0584454,1.17257,1.24174,1.13798,0.0452796,0.460277,0.221299,0.34849,0.17273,0.0633201,0.525503,Left,152.0,76.0,155.763,72.6776,24.3947,0.0146878,0.0181567,0.668421,0.0261569,0.311741,0.326391,0.304416,0.0794214,0.047159,0.029169,0.0369331,0.0158389,0.00495282,0.343948,164.0,82.0,136.463,37.6159,31.378,0.0111037,0.0137262,0.71315,0.0176648,0.354085,0.363647,0.349304,0.108361,0.0255759,0.0154636,0.0221315,0.0103965,0.0037665,0.433824
39-40.sub-CC00157XX09.ses-51900.R70,116.0,63.5884,19.211,3.31,15.0473,4.22589,891.875,45.875,846.0,9088.25,36.5368,38.0,10.7655,19.0,13.6763,30.9267,19.0,22.8605,86.4111,0.0932619,0.112715,0.763143,0.0940228,1.24169,1.35706,1.184,0.049434,0.463561,0.228378,0.354738,0.174515,0.0636694,0.525503,Left,76.0,38.0,159.658,75.8553,21.5921,0.0126551,0.0152949,0.594971,0.0170885,0.575817,0.59049,0.568481,0.0918356,0.0559417,0.0279743,0.0430954,0.0217117,0.00929512,0.343948,76.0,38.0,143.342,54.3816,32.9474,0.011888,0.0143677,0.668434,0.0142776,0.739862,0.751993,0.733797,0.0667338,0.0458999,0.022851,0.0361292,0.0185035,0.00794673,0.433824
39-40.sub-CC00160XX04.ses-52700.R75,63.0,77.2584,27.774,2.78168,24.1817,3.19491,619.375,61.875,557.5,7175.25,33.9694,20.0,9.253,9.25,15.9029,85.8932,10.75,18.0665,95.3873,0.0977188,0.113636,0.946444,0.098906,1.25257,1.37667,1.19052,0.0460242,0.501148,0.248683,0.380687,0.185505,0.0667923,0.525503,Left,37.0,18.5,170.946,74.4054,25.973,0.0169521,0.0197135,0.637956,0.0237399,0.564996,0.582782,0.556103,0.05257,0.0864071,0.0415044,0.0664858,0.0340545,0.014152,0.343948,43.0,21.5,140.628,39.7442,31.1395,0.0117538,0.0136684,0.567818,0.0155275,0.503914,0.515722,0.49801,0.0408775,0.0615899,0.0298035,0.0472442,0.0240007,0.00981692,0.433824
39-40.sub-CC00202XX04.ses-67800.R72,103.0,78.6866,30.1949,2.60596,20.8731,3.76976,878.25,368.5,509.75,8157.75,25.3031,29.0,8.75399,13.75,12.2344,34.1989,15.25,13.0687,35.184,0.0855339,0.102876,1.06099,0.0858694,1.29928,1.40857,1.24464,0.0439743,0.471379,0.227709,0.361237,0.18001,0.066666,0.525503,Left,55.0,27.5,160.327,71.6909,28.7455,0.0124463,0.0149699,0.612178,0.0159743,0.645196,0.660409,0.637589,0.0279652,0.077339,0.035614,0.0597184,0.0314391,0.0141093,0.343948,61.0,30.5,136.41,25.7377,35.4918,0.0089377,0.0107498,0.850131,0.0158193,0.501752,0.512018,0.496619,0.0669255,0.0324405,0.0168366,0.0255268,0.0126114,0.00501802,0.433824
39-40.sub-CC00205XX07.ses-70000.R62,5.0,80.257,44.3057,1.81144,61.853,1.29754,106.125,0.0,106.125,2006.0,17.9714,2.5,6.13163,1.25,10.0361,253.143,1.25,7.93533,158.26,0.0683966,0.0785965,0.916652,0.0683098,1.21483,1.29189,1.1763,0.0386832,0.455023,0.221048,0.342112,0.16864,0.062801,0.525503,Left,5.0,2.5,164.2,90.2,6.0,0.0233808,0.0268676,0.314167,0.0691681,0.219797,0.251393,0.204,0.0308036,0.0604826,0.04136,0.0394174,0.0124343,0.00253802,0.343948,5.0,2.5,142.6,15.0,42.6,0.0122355,0.0140601,0.509981,0.0251527,0.513649,0.533019,0.503964,0.0233541,0.0548337,0.026488,0.0435732,0.022546,0.00928546,0.433824
39-40.sub-CC00205XX07.ses-70000.R70,39.0,73.1864,21.47,3.40877,23.8833,3.06434,539.75,0.0,539.75,7335.5,32.6494,16.5,10.4115,9.25,14.5257,71.6612,7.25,18.1236,142.332,0.067467,0.0783241,0.865574,0.0806387,1.19464,1.28806,1.14792,0.0432884,0.412959,0.204776,0.307738,0.148954,0.0544188,0.525503,Left,36.0,18.0,159.278,78.9444,15.0556,0.016255,0.0188709,0.485055,0.0329408,0.400072,0.423818,0.388198,0.083666,0.0662281,0.0375926,0.0473379,0.0205365,0.0075443,0.343948,29.0,14.5,140.276,56.3103,26.6207,0.0182069,0.0211369,0.403708,0.0315073,0.440848,0.468289,0.427127,0.0339515,0.0570435,0.032434,0.0424371,0.0188211,0.00655302,0.433824
